chr,start,end,peak_id,score
chr5,3117559,3118094,peak_01398,195
chr5,3130346,3132247,peak_02635,472
chr5,3134109,3135745,peak_02392,892
chr5,3140901,3141748,peak_00022,142
chr5,3173436,3174968,peak_03143,335
chr5,3234911,3236585,peak_01304,883
chr5,3255164,3256167,peak_02402,244
chr5,3257477,3258173,peak_01894,501
chr5,3277205,3277831,peak_04799,252
chr5,3322066,3323159,peak_03379,544
chr5,3331187,3333157,peak_01978,92
chr5,3343535,3344215,peak_03523,943
chr5,3395419,3395770,peak_02321,449
chr5,3400926,3401697,peak_04397,415
chr5,3407013,3407162,peak_03095,876
chr5,3413875,3415399,peak_02137,681
chr5,3470992,3472398,peak_02063,957
chr5,3532433,3533438,peak_02410,452
chr5,3534575,3535027,peak_02986,602
chr5,3542780,3544462,peak_02049,517
chr5,3566408,3566882,peak_02601,595
chr5,3577510,3578496,peak_02218,594
chr5,3579044,3580017,peak_04512,232
chr5,3583790,3585766,peak_01282,34
chr5,3584443,3585173,peak_01466,601
chr5,3603853,3605812,peak_01965,762
chr5,3609758,3611432,peak_02368,853
chr5,3634471,3635861,peak_02205,924
chr5,3643470,3644037,peak_01919,743
chr5,3669256,3671118,peak_03026,651
chr5,3716130,3717834,peak_04779,647
chr5,3731741,3733726,peak_01068,23
chr5,3739843,3740883,peak_00290,267
chr5,3743486,3744473,peak_03062,309
chr5,3775312,3776474,peak_04146,879
chr5,3785853,3787303,peak_01864,520
chr5,3820497,3821873,peak_00917,668
chr5,3834591,3836397,peak_03081,704
chr5,3859869,3861584,peak_01078,554
chr5,3867652,3868508,peak_04623,897
chr5,3884765,3885123,peak_01847,92
chr5,3905759,3906445,peak_02568,524
chr5,3930758,3931114,peak_01615,877
chr5,3941509,3942584,peak_00164,273
chr5,3942293,3943770,peak_03502,106
chr5,3962560,3964458,peak_02419,837
chr5,4001055,4002654,peak_03731,837
chr5,4010406,4011002,peak_01539,361
chr5,4046237,4047952,peak_00097,906
chr5,4051674,4053427,peak_00223,957
chr5,4057294,4059070,peak_00680,743
chr5,4059090,4061027,peak_03569,703
chr5,4069213,4069943,peak_04163,799
chr5,4070449,4070646,peak_04129,725
chr5,4086499,4087365,peak_02705,798
chr5,4132395,4134172,peak_02712,582
chr5,4150287,4151720,peak_04328,416
chr5,4166521,4166995,peak_00442,560
chr5,4175247,4176715,peak_00462,664
chr5,4238062,4239835,peak_01661,381
chr5,4242933,4243220,peak_04141,624
chr5,4275303,4276385,peak_00199,554
chr5,4285102,4286126,peak_01798,896
chr5,4299049,4300959,peak_02003,961
chr5,4303987,4304161,peak_03093,257
chr5,4352349,4353761,peak_02087,638
chr5,4372156,4373011,peak_02231,579
chr5,4375183,4376615,peak_01736,296
chr5,4393233,4394275,peak_00905,763
chr5,4408131,4408899,peak_03037,577
chr5,4465497,4467090,peak_01777,106
chr5,4482971,4483595,peak_01355,71
chr5,4491501,4493416,peak_03669,919
chr5,4581179,4581588,peak_00374,164
chr5,4584249,4586185,peak_01413,537
chr5,4585241,4586502,peak_04515,35
chr5,4591012,4591196,peak_01101,317
chr5,4600365,4602144,peak_02085,361
chr5,4624255,4625765,peak_01591,694
chr5,4624396,4625834,peak_03877,139
chr5,4649658,4649889,peak_02941,787
chr5,4668636,4669509,peak_00795,107
chr5,4701002,4702341,peak_00756,720
chr5,4714365,4715801,peak_00041,153
chr5,4771553,4773462,peak_00492,335
chr5,4818610,4818989,peak_03783,980
chr5,4843657,4845487,peak_02839,988
chr5,4844122,4844892,peak_03735,248
chr5,4845262,4845913,peak_01917,279
chr5,4856395,4857407,peak_01627,906
chr5,4891368,4892361,peak_04105,498
chr5,4891767,4892795,peak_00886,506
chr5,4900598,4902132,peak_02397,265
chr5,4905795,4906694,peak_04749,861
chr5,4910827,4911067,peak_01588,908
chr5,4914096,4915155,peak_03046,427
chr5,4914757,4915860,peak_02819,154
chr5,4920761,4921824,peak_00331,136
chr5,4932544,4934536,peak_02828,993
chr5,4954602,4956502,peak_01226,484
chr5,4955239,4956029,peak_03525,286
chr5,4964731,4965645,peak_00547,75
chr5,4996198,4996359,peak_00768,750
chr5,5008779,5010647,peak_04445,955
chr5,5034912,5035529,peak_01927,46
chr5,5071779,5073113,peak_04099,724
chr5,5090446,5090643,peak_04242,30
chr5,5119857,5120543,peak_03557,123
chr5,5121663,5121852,peak_02971,299
chr5,5147759,5149006,peak_00953,16
chr5,5149611,5151032,peak_03701,916
chr5,5184308,5184513,peak_01350,67
chr5,5192442,5192814,peak_04113,140
chr5,5194878,5196837,peak_02471,738
chr5,5205270,5207047,peak_02066,502
chr5,5222763,5223841,peak_03255,355
chr5,5242069,5243621,peak_01859,516
chr5,5255495,5257387,peak_01858,502
chr5,5259313,5261101,peak_04769,843
chr5,5274209,5274797,peak_03870,395
chr5,5308257,5308703,peak_01380,474
chr5,5354444,5355283,peak_03757,141
chr5,5380848,5381582,peak_00106,519
chr5,5397756,5399281,peak_04350,599
chr5,5402520,5403711,peak_03052,229
chr5,5431836,5433224,peak_00181,495
chr5,5436160,5437924,peak_03324,177
chr5,5476848,5478493,peak_02865,135
chr5,5489419,5491211,peak_02450,622
chr5,5490369,5492304,peak_04182,618
chr5,5502021,5503539,peak_01481,421
chr5,5537188,5537307,peak_02086,936
chr5,5544954,5545841,peak_04290,267
chr5,5576659,5577341,peak_02017,757
chr5,5577573,5578740,peak_02880,82
chr5,5593794,5595709,peak_04879,167
chr5,5599921,5601069,peak_01260,261
chr5,5602806,5603753,peak_04961,377
chr5,5605225,5605815,peak_04369,560
chr5,5608107,5609359,peak_01725,325
chr5,5614782,5616776,peak_03076,429
chr5,5616583,5617116,peak_00608,71
chr5,5662751,5663909,peak_04923,688
chr5,5692513,5692714,peak_00092,175
chr5,5721917,5723527,peak_01503,20
chr5,5725083,5725504,peak_03086,409
chr5,5739926,5741822,peak_01012,388
chr5,5772071,5772301,peak_04357,350
chr5,5784492,5785691,peak_00578,488
chr5,5806756,5808403,peak_01639,730
chr5,5815609,5817339,peak_00856,807
chr5,5836046,5837935,peak_00102,603
chr5,5851412,5852452,peak_00429,631
chr5,5860271,5861670,peak_03591,799
chr5,5870257,5871670,peak_03178,183
chr5,5892048,5893878,peak_00432,724
chr5,5895067,5896999,peak_03615,92
chr5,5902374,5903325,peak_02684,336
chr5,5911507,5913119,peak_01461,613
chr5,5914500,5915351,peak_00362,482
chr5,5938835,5940125,peak_04374,116
chr5,5953352,5953555,peak_04346,842
chr5,5960005,5961334,peak_00667,705
chr5,5972506,5972753,peak_03455,921
chr5,5976909,5977627,peak_03360,361
chr5,5977575,5978883,peak_00880,337
chr5,5978179,5980138,peak_04091,699
chr5,5982053,5982276,peak_01907,21
chr5,5982098,5983453,peak_04310,496
chr5,5994201,5994574,peak_01643,742
chr5,6001492,6002250,peak_02995,632
chr5,6009523,6011021,peak_04748,250
chr5,6060119,6060843,peak_03314,903
chr5,6087950,6088246,peak_00627,789
chr5,6099884,6101343,peak_02844,841
chr5,6106930,6108650,peak_01433,273
chr5,6145047,6145441,peak_00973,646
chr5,6147951,6149424,peak_04761,564
chr5,6162251,6163850,peak_01033,975
chr5,6193270,6193753,peak_00739,462
chr5,6196782,6197238,peak_01091,559
chr5,6205439,6206016,peak_01707,484
chr5,6210265,6212088,peak_03542,391
chr5,6237352,6239056,peak_01121,994
chr5,6239906,6240165,peak_00452,950
chr5,6259013,6260608,peak_01202,421
chr5,6267301,6268279,peak_00500,286
chr5,6335766,6336048,peak_02744,614
chr5,6337915,6338900,peak_03438,146
chr5,6366819,6367631,peak_01425,557
chr5,6388862,6389472,peak_01324,661
chr5,6393755,6394993,peak_01702,32
chr5,6414054,6415509,peak_01953,711
chr5,6440753,6441658,peak_04755,309
chr5,6458760,6459909,peak_02057,742
chr5,6496902,6497324,peak_02810,329
chr5,6501694,6502911,peak_04427,571
chr5,6533724,6534942,peak_03049,684
chr5,6541981,6542322,peak_00455,915
chr5,6550911,6551104,peak_00091,139
chr5,6556469,6557490,peak_01352,879
chr5,6586309,6587936,peak_01606,326
chr5,6598106,6599855,peak_01940,865
chr5,6604475,6604653,peak_00755,479
chr5,6607068,6608968,peak_03947,849
chr5,6607759,6609415,peak_00293,107
chr5,6610103,6610912,peak_00325,205
chr5,6612067,6612218,peak_03804,125
chr5,6629924,6630214,peak_01490,963
chr5,6647519,6648637,peak_04032,22
chr5,6704318,6706133,peak_01376,259
chr5,6704508,6705955,peak_00774,795
chr5,6718665,6718893,peak_03251,612
chr5,6738292,6739339,peak_00126,483
chr5,6753164,6754886,peak_03323,307
chr5,6760610,6762052,peak_04287,948
chr5,6830117,6831002,peak_03448,378
chr5,6836985,6837266,peak_01199,247
chr5,6839205,6840520,peak_01109,535
chr5,6867322,6868742,peak_00177,287
chr5,6877325,6878633,peak_00124,767
chr5,6885764,6886947,peak_04401,897
chr5,6929545,6931470,peak_03198,99
chr5,6940304,6941707,peak_02509,225
chr5,6941401,6941788,peak_04892,867
chr5,6946533,6947198,peak_02484,164
chr5,6954711,6955184,peak_00604,301
chr5,6957924,6959705,peak_03000,128
chr5,6970513,6970684,peak_02298,221
chr5,7004277,7005372,peak_00188,37
chr5,7010102,7010463,peak_04936,320
chr5,7033370,7033537,peak_04253,166
chr5,7148428,7148939,peak_02159,548
chr5,7165225,7165442,peak_02500,756
chr5,7171077,7171772,peak_03616,188
chr5,7172199,7172549,peak_00646,289
chr5,7197480,7199085,peak_02870,725
chr5,7209629,7210841,peak_01843,587
chr5,7224096,7225502,peak_04460,155
chr5,7227224,7228491,peak_03786,797
chr5,7260861,7262639,peak_04760,81
chr5,7269355,7269883,peak_03229,560
chr5,7276854,7277186,peak_00005,320
chr5,7299253,7299762,peak_04933,948
chr5,7315571,7315784,peak_03699,989
chr5,7345820,7346988,peak_02572,557
chr5,7361270,7362913,peak_02131,891
chr5,7385462,7386311,peak_00309,287
chr5,7387920,7388527,peak_01470,446
chr5,7440360,7440572,peak_03349,477
chr5,7452305,7452719,peak_04205,348
chr5,7456057,7457957,peak_03585,784
chr5,7483267,7484825,peak_02379,751
chr5,7497352,7499070,peak_04777,671
chr5,7504314,7505929,peak_01388,849
chr5,7520146,7520811,peak_03937,505
chr5,7524830,7526258,peak_04925,892
chr5,7525633,7527306,peak_02037,907
chr5,7531120,7533108,peak_04579,393
chr5,7559627,7560493,peak_04199,563
chr5,7576185,7577256,peak_00425,34
chr5,7587233,7588078,peak_01992,15
chr5,7594498,7596402,peak_00236,270
chr5,7609845,7610437,peak_04994,694
chr5,7635798,7636569,peak_00839,858
chr5,7654977,7655853,peak_02796,946
chr5,7704025,7705717,peak_04237,831
chr5,7760993,7761188,peak_03555,261
chr5,7781689,7783221,peak_04489,255
chr5,7789634,7791323,peak_03550,930
chr5,7808332,7809363,peak_01415,71
chr5,7860735,7861377,peak_03580,852
chr5,7871298,7872713,peak_01515,438
chr5,7873032,7873704,peak_01524,371
chr5,7877022,7878585,peak_04753,48
chr5,7877494,7878472,peak_00488,658
chr5,7896698,7897105,peak_01869,440
chr5,7911175,7912711,peak_02707,229
chr5,7923427,7925335,peak_03328,225
chr5,7923663,7924734,peak_02004,792
chr5,7938213,7940145,peak_00615,326
chr5,7967966,7969277,peak_01502,799
chr5,8007547,8009357,peak_00586,937
chr5,8010075,8011792,peak_01036,609
chr5,8015214,8015734,peak_00522,101
chr5,8033171,8034436,peak_03299,816
chr5,8036797,8037820,peak_00781,587
chr5,8036829,8038617,peak_01720,440
chr5,8058446,8059538,peak_00171,793
chr5,8075707,8076956,peak_04441,781
chr5,8098209,8099327,peak_03823,920
chr5,8102741,8102885,peak_03834,210
chr5,8150104,8151465,peak_01319,148
chr5,8157231,8158679,peak_04244,834
chr5,8159965,8160341,peak_03818,384
chr5,8170688,8171408,peak_00736,145
chr5,8194257,8196005,peak_01054,37
chr5,8209301,8211011,peak_02653,90
chr5,8254357,8255148,peak_01273,637
chr5,8261521,8262944,peak_04685,925
chr5,8261877,8263164,peak_02562,912
chr5,8272242,8272783,peak_02587,573
chr5,8280183,8281471,peak_03939,136
chr5,8280634,8281120,peak_01885,82
chr5,8287334,8288273,peak_03646,286
chr5,8295980,8296123,peak_00221,251
chr5,8334134,8336011,peak_00798,329
chr5,8342089,8342907,peak_00820,736
chr5,8348638,8348972,peak_01122,374
chr5,8353965,8354170,peak_03547,655
chr5,8359480,8361129,peak_03773,173
chr5,8366251,8367270,peak_04681,661
chr5,8370154,8370654,peak_02602,869
chr5,8381138,8381704,peak_02356,173
chr5,8457944,8459358,peak_03273,302
chr5,8471653,8472232,peak_02904,254
chr5,8477233,8478746,peak_03117,160
chr5,8478103,8478857,peak_03434,783
chr5,8481322,8482086,peak_02369,147
chr5,8497494,8498995,peak_01799,554
chr5,8501230,8501885,peak_04509,552
chr5,8502701,8504485,peak_04616,44
chr5,8509453,8510957,peak_01076,799
chr5,8520476,8521977,peak_00911,445
chr5,8521506,8521983,peak_04448,56
chr5,8577121,8577512,peak_00885,978
chr5,8587816,8589509,peak_02191,422
chr5,8604311,8605134,peak_00577,526
chr5,8625263,8627006,peak_02531,355
chr5,8634808,8635374,peak_00179,544
chr5,8635044,8636221,peak_00594,329
chr5,8658199,8658603,peak_01950,810
chr5,8671176,8672241,peak_03797,505
chr5,8683697,8684840,peak_00089,439
chr5,8754751,8755556,peak_01618,325
chr5,8788414,8789086,peak_01363,424
chr5,8797610,8797745,peak_00985,666
chr5,8846498,8847919,peak_00788,297
chr5,8856136,8856697,peak_02730,978
chr5,8905150,8906024,peak_04045,784
chr5,8917305,8918391,peak_04203,267
chr5,8926674,8926918,peak_03511,649
chr5,8932671,8933634,peak_00477,557
chr5,8967218,8968152,peak_04376,330
chr5,8969479,8971464,peak_03185,599
chr5,8969700,8970076,peak_04083,21
chr5,9009059,9010248,peak_00875,647
chr5,9015202,9016578,peak_02413,595
chr5,9030905,9032170,peak_01130,43
chr5,9039885,9041618,peak_02742,156
chr5,9075929,9076047,peak_01730,454
chr5,9103396,9104602,peak_03885,802
chr5,9113394,9114774,peak_04216,985
chr5,9153464,9154158,peak_03023,166
chr5,9167518,9167930,peak_03714,17
chr5,9173896,9175622,peak_02082,853
chr5,9197783,9199439,peak_01127,189
chr5,9210407,9211495,peak_01712,998
chr5,9215929,9216744,peak_02746,495
chr5,9229705,9230575,peak_00994,854
chr5,9235045,9235685,peak_01016,32
chr5,9267325,9269259,peak_02048,853
chr5,9270345,9271071,peak_03932,935
chr5,9280988,9282827,peak_00340,203
chr5,9293250,9293832,peak_01188,186
chr5,9321795,9322501,peak_04712,492
chr5,9322350,9323499,peak_01773,538
chr5,9335830,9337221,peak_03972,166
chr5,9352233,9352470,peak_00289,204
chr5,9356718,9357642,peak_03008,549
chr5,9359594,9360469,peak_00463,763
chr5,9396585,9398415,peak_02957,793
chr5,9405349,9406702,peak_00417,28
chr5,9420470,9421377,peak_00490,652
chr5,9434236,9436107,peak_02694,829
chr5,9448470,9450153,peak_00672,750
chr5,9463027,9464964,peak_04802,254
chr5,9538761,9540069,peak_00408,205
chr5,9555943,9556935,peak_00685,708
chr5,9583242,9583527,peak_03660,890
chr5,9583603,9584531,peak_00382,799
chr5,9615047,9616911,peak_03662,93
chr5,9615985,9617138,peak_01511,690
chr5,9626116,9628010,peak_03203,351
chr5,9642458,9644369,peak_04471,657
chr5,9646611,9647956,peak_00873,26
chr5,9655218,9657033,peak_04604,841
chr5,9672981,9673423,peak_03627,104
chr5,9676195,9677335,peak_01053,130
chr5,9691853,9693615,peak_04980,749
chr5,9711398,9713168,peak_02287,364
chr5,9723425,9723621,peak_02340,22
chr5,9740352,9741507,peak_02739,24
chr5,9756141,9757574,peak_00607,309
chr5,9770288,9770556,peak_00832,511
chr5,9771378,9772786,peak_04444,223
chr5,9781232,9781900,peak_01215,988
chr5,9825214,9826651,peak_00946,841
chr5,9825940,9827331,peak_02206,440
chr5,9844409,9844673,peak_02286,978
chr5,9850551,9852146,peak_04449,787
chr5,9882778,9883420,peak_00392,888
chr5,9892778,9893129,peak_04432,679
chr5,9906581,9908055,peak_00730,13
chr5,9911240,9912657,peak_00371,756
chr5,9929583,9930852,peak_00399,905
chr5,9938150,9940140,peak_03505,811
chr5,9949714,9951692,peak_04439,351
chr5,9960563,9962060,peak_00094,578
chr5,9983455,9985135,peak_02083,112
chr5,9990143,9992034,peak_00734,774
chr5,9998441,9999651,peak_00139,112
chr5,10026742,10028664,peak_04813,917
chr5,10037199,10039086,peak_02875,193
chr5,10053706,10053827,peak_01491,818
chr5,10055310,10056478,peak_00058,627
chr5,10118302,10119211,peak_00083,52
chr5,10137521,10138134,peak_03383,399
chr5,10147115,10148330,peak_04848,411
chr5,10150829,10151086,peak_00565,959
chr5,10193548,10195200,peak_00297,200
chr5,10232013,10233235,peak_04823,871
chr5,10236769,10238705,peak_02504,42
chr5,10238082,10238554,peak_02227,98
chr5,10241208,10242890,peak_03936,706
chr5,10270328,10270903,peak_03647,865
chr5,10273770,10274736,peak_01449,719
chr5,10292791,10293300,peak_03739,917
chr5,10313144,10313670,peak_04618,223
chr5,10319829,10321285,peak_00316,212
chr5,10339021,10339974,peak_02537,654
chr5,10347143,10347688,peak_00622,422
chr5,10359809,10361003,peak_04700,836
chr5,10377374,10379202,peak_00052,139
chr5,10409527,10409634,peak_00190,77
chr5,10471787,10473154,peak_02052,461
chr5,10544752,10545366,peak_01404,421
chr5,10558524,10559985,peak_02886,54
chr5,10567891,10569578,peak_00860,603
chr5,10568196,10569877,peak_00818,322
chr5,10581819,10582443,peak_01650,448
chr5,10583298,10584336,peak_00291,852
chr5,10603437,10604772,peak_00084,411
chr5,10605044,10606347,peak_03603,88
chr5,10608792,10609202,peak_02950,391
chr5,10644039,10645658,peak_01008,793
chr5,10661422,10661695,peak_03265,18
chr5,10709231,10710808,peak_00459,894
chr5,10712864,10713975,peak_00383,523
chr5,10713172,10714649,peak_04390,789
chr5,10729933,10731364,peak_01087,367
chr5,10732975,10734547,peak_04437,836
chr5,10737561,10739550,peak_04893,662
chr5,10743317,10744575,peak_04794,491
chr5,10748191,10749836,peak_03532,184
chr5,10784483,10785163,peak_03420,198
chr5,10800335,10801015,peak_02706,929
chr5,10838677,10838897,peak_02852,520
chr5,10846372,10848164,peak_02107,86
chr5,10859492,10861158,peak_03365,536
chr5,10879904,10881211,peak_01903,476
chr5,10890201,10892118,peak_01210,686
chr5,10910250,10911287,peak_03080,386
chr5,10920403,10921391,peak_02573,362
chr5,10923594,10924904,peak_03219,546
chr5,10927136,10928170,peak_02058,631
chr5,10987588,10987756,peak_04828,16
chr5,10988127,10989835,peak_02813,702
chr5,11006060,11007685,peak_00471,818
chr5,11022734,11024093,peak_04633,241
chr5,11031605,11032009,peak_01839,232
chr5,11056967,11058752,peak_04796,849
chr5,11092994,11094240,peak_00332,981
chr5,11093889,11094433,peak_00215,607
chr5,11105962,11106721,peak_03485,329
chr5,11135628,11135829,peak_02430,733
chr5,11146798,11148527,peak_01979,29
chr5,11157439,11158648,peak_02956,706
chr5,11165143,11166654,peak_02629,198
chr5,11166222,11167186,peak_03980,842
chr5,11203461,11204457,peak_01614,202
chr5,11213106,11213694,peak_00529,651
chr5,11218342,11218644,peak_03581,16
chr5,11278654,11278832,peak_04275,470
chr5,11279424,11280070,peak_04831,97
chr5,11284292,11284985,peak_03275,314
chr5,11362266,11364240,peak_02858,474
chr5,11368616,11369753,peak_01827,165
chr5,11388395,11389055,peak_03861,925
chr5,11403402,11404342,peak_01963,106
chr5,11407735,11408845,peak_00919,926
chr5,11413124,11413542,peak_04740,267
chr5,11436335,11436769,peak_01826,458
chr5,11443056,11443724,peak_01868,422
chr5,11462435,11462638,peak_02200,553
chr5,11468346,11469400,peak_03721,167
chr5,11481573,11481764,peak_04096,816
chr5,11485396,11486974,peak_03640,558
chr5,11491477,11492217,peak_02289,279
chr5,11492346,11493234,peak_03837,926
chr5,11504159,11504338,peak_00152,742
chr5,11538567,11538959,peak_02616,771
chr5,11568500,11569864,peak_03927,95
chr5,11589261,11589736,peak_02345,492
chr5,11597059,11597745,peak_00246,549
chr5,11611309,11613192,peak_03167,551
chr5,11627632,11627836,peak_04631,258
chr5,11635120,11635655,peak_02659,76
chr5,11637151,11637649,peak_04520,166
chr5,11645086,11645985,peak_02720,731
chr5,11655057,11655178,peak_04900,414
chr5,11658566,11659344,peak_02349,560
chr5,11669994,11670766,peak_02669,111
chr5,11716679,11717404,peak_04039,298
chr5,11719970,11720907,peak_04164,625
chr5,11736980,11737492,peak_04762,630
chr5,11738376,11738894,peak_03425,902
chr5,11769121,11770190,peak_01257,447
chr5,11779706,11781273,peak_04438,827
chr5,11804567,11805945,peak_01395,664
chr5,11824623,11826548,peak_03201,187
chr5,11826211,11827108,peak_04197,780
chr5,11827904,11829735,peak_00554,636
chr5,11827948,11828269,peak_02258,746
chr5,11832301,11833667,peak_00969,162
chr5,11845211,11846125,peak_01918,670
chr5,11847002,11848192,peak_02494,816
chr5,11859879,11860649,peak_01411,287
chr5,11869249,11870022,peak_04228,460
chr5,11900186,11901335,peak_00405,270
chr5,11922845,11923847,peak_04726,521
chr5,11923513,11924500,peak_03248,476
chr5,11943411,11945267,peak_02780,920
chr5,11944969,11945126,peak_04217,732
chr5,11951436,11952353,peak_03828,258
chr5,11960109,11962038,peak_03465,246
chr5,11961609,11962777,peak_01729,227
chr5,11972338,11973968,peak_04459,977
